img_name,folder,markerType,img_start_seconds,img_end_seconds,marker_loc_secs,marker_loc_samples,marker_relToImg
fig024.png,Sub1,seg,690,719.99609375,27.64808362369338,183718,1100
fig026.png,Sub1,seg,750,779.99609375,2.299651567944251,192589,130
fig026.png,Sub1,seg,750,779.99609375,19.181184668989548,196910,776
fig026.png,Sub1,seg,750,779.99609375,21.245644599303137,197439,855
fig026.png,Sub1,seg,750,779.99609375,26.550522648083625,198797,1058
fig026.png,Sub1,seg,750,779.99609375,26.13240418118467,198690,1042
fig026.png,Sub1,seg,750,779.99609375,23.414634146341463,197994,938
fig026.png,Sub1,seg,750,779.99609375,26.106271777003485,198683,1041
fig030.png,Sub1,seg,870,899.99609375,19.23344947735192,227644,778
fig030.png,Sub1,seg,870,899.99609375,18.266550522648085,227396,741
fig035.png,Sub1,seg,1020,1049.99609375,26.47212543554007,267897,1055
fig036.png,Sub1,seg,1050,1079.99609375,1.1236933797909407,269088,85
fig036.png,Sub1,seg,1050,1079.99609375,28.92857142857143,276206,1149
fig036.png,Sub1,seg,1050,1079.99609375,26.81184668989547,275664,1068
fig037.png,Sub1,seg,1080,1109.99609375,4.573170731707317,277651,217
fig037.png,Sub1,seg,1080,1109.99609375,3.945993031358885,277490,193
fig037.png,Sub1,seg,1080,1109.99609375,1.3066202090592334,276814,92
fig038.png,Sub1,seg,1110,1139.99609375,20.409407665505228,289385,823
fig038.png,Sub1,seg,1110,1139.99609375,18.73693379790941,288957,759
fig038.png,Sub1,seg,1110,1139.99609375,17.613240418118465,288669,716
fig038.png,Sub1,seg,1110,1139.99609375,20.278745644599304,289351,818
fig039.png,Sub1,seg,1140,1169.99609375,21.794425087108014,297419,876
fig040.png,Sub1,seg,1170,1199.99609375,2.9006968641114983,300263,153
fig042.png,Sub1,seg,1230,1259.99609375,23.62369337979094,320928,946
fig042.png,Sub1,seg,1230,1259.99609375,22.65679442508711,320680,909
fig042.png,Sub1,seg,1230,1259.99609375,24.773519163763066,321222,990
fig043.png,Sub1,seg,1260,1289.99609375,1.2282229965156795,322874,89
fig043.png,Sub1,seg,1260,1289.99609375,7.055749128919861,324366,312
fig043.png,Sub1,seg,1260,1289.99609375,10.792682926829269,325323,455
fig043.png,Sub1,seg,1260,1289.99609375,11.759581881533101,325570,492
fig043.png,Sub1,seg,1260,1289.99609375,12.595818815331011,325785,524
fig043.png,Sub1,seg,1260,1289.99609375,18.76306620209059,327363,760
fig043.png,Sub1,seg,1260,1289.99609375,3.057491289198606,323343,159
fig044.png,Sub1,seg,1290,1319.99609375,18.606271777003485,335003,754
fig045.png,Sub1,seg,1320,1349.99609375,12.883275261324043,341218,535
fig045.png,Sub1,seg,1320,1349.99609375,15,341760,616
fig045.png,Sub1,seg,1320,1349.99609375,16.071428571428573,342034,657
fig045.png,Sub1,seg,1320,1349.99609375,17.874564459930316,342496,726
fig047.png,Sub1,seg,1380,1409.99609375,27.726480836236934,360378,1103
fig047.png,Sub1,seg,1380,1409.99609375,27.621951219512194,360351,1099
fig047.png,Sub1,seg,1380,1409.99609375,12.229965156794425,356411,510
fig001.png,Sub2,seg,0,29.99609375,23.83275261324042,6101,954
fig001.png,Sub2,seg,0,29.99609375,22.94425087108014,5874,920
fig001.png,Sub2,seg,0,29.99609375,23.28397212543554,5961,933
fig001.png,Sub2,seg,0,29.99609375,24.250871080139373,6208,970
fig001.png,Sub2,seg,0,29.99609375,21.637630662020907,5539,870
fig002.png,Sub2,seg,30,59.99609375,15.470383275261325,11640,634
fig002.png,Sub2,seg,30,59.99609375,21.16724738675958,13099,852
fig002.png,Sub2,seg,30,59.99609375,22.21254355400697,13366,892
fig002.png,Sub2,seg,30,59.99609375,23.38850174216028,13667,937
fig002.png,Sub2,seg,30,59.99609375,23.858885017421603,13788,955
fig002.png,Sub2,seg,30,59.99609375,24.799651567944252,14029,991
fig002.png,Sub2,seg,30,59.99609375,24.695121951219512,14002,987
fig002.png,Sub2,seg,30,59.99609375,15.548780487804878,11660,637
fig002.png,Sub2,seg,30,59.99609375,21.141114982578397,13092,851
fig002.png,Sub2,seg,30,59.99609375,22.10801393728223,13340,888
fig002.png,Sub2,seg,30,59.99609375,23.28397212543554,13641,933
fig002.png,Sub2,seg,30,59.99609375,23.88501742160279,13795,956
fig002.png,Sub2,seg,30,59.99609375,24.538327526132406,13962,981
fig002.png,Sub2,seg,30,59.99609375,24.773519163763066,14022,990
fig002.png,Sub2,seg,30,59.99609375,25.270034843205575,14149,1009
fig002.png,Sub2,seg,30,59.99609375,25.662020905923345,14249,1024
fig002.png,Sub2,seg,30,59.99609375,27.98780487804878,14845,1113
fig002.png,Sub2,seg,30,59.99609375,28.27526132404181,14918,1124
fig002.png,Sub2,seg,30,59.99609375,28.82404181184669,15059,1145
fig002.png,Sub2,seg,30,59.99609375,24.61672473867596,13982,984
fig002.png,Sub2,seg,30,59.99609375,24.799651567944252,14029,991
fig002.png,Sub2,seg,30,59.99609375,25.165505226480835,14122,1005
fig002.png,Sub2,seg,30,59.99609375,25.609756097560975,14236,1022
fig003.png,Sub2,seg,60,89.99609375,0.9407665505226481,15601,78
fig003.png,Sub2,seg,60,89.99609375,0.5749128919860628,15507,64
fig003.png,Sub2,seg,60,89.99609375,16.489547038327526,19581,673
fig003.png,Sub2,seg,60,89.99609375,17.378048780487806,19809,707
fig003.png,Sub2,seg,60,89.99609375,19.70383275261324,20404,796
fig003.png,Sub2,seg,60,89.99609375,20.54006968641115,20618,828
fig003.png,Sub2,seg,60,89.99609375,21.088850174216027,20759,849
fig003.png,Sub2,seg,60,89.99609375,26.0801393728223,22037,1040
fig003.png,Sub2,seg,60,89.99609375,0.10452961672473868,15387,46
fig004.png,Sub2,seg,90,119.99609375,4.311846689895471,24144,207
fig005.png,Sub2,seg,120,149.99609375,1.0452961672473868,30988,82
fig005.png,Sub2,seg,120,149.99609375,2.9790940766550524,31483,156
fig005.png,Sub2,seg,120,149.99609375,7.918118466898955,32747,345
fig005.png,Sub2,seg,120,149.99609375,28.170731707317074,37932,1120
fig005.png,Sub2,seg,120,149.99609375,4.416376306620209,31851,211
fig005.png,Sub2,seg,120,149.99609375,0.49651567944250874,30847,61
fig006.png,Sub2,seg,150,179.99609375,7.395470383275262,40293,325
fig006.png,Sub2,seg,150,179.99609375,9.590592334494774,40855,409
fig006.png,Sub2,seg,150,179.99609375,3.658536585365854,39337,182
fig006.png,Sub2,seg,150,179.99609375,8.597560975609756,40601,371
fig008.png,Sub2,seg,210,239.99609375,0.9407665505226481,54001,78
fig008.png,Sub2,seg,210,239.99609375,2.3257839721254356,54355,131
fig008.png,Sub2,seg,210,239.99609375,28.902439024390244,61159,1148
fig008.png,Sub2,seg,210,239.99609375,28.405923344947734,61032,1129
fig009.png,Sub2,seg,240,269.99609375,0.8885017421602788,61667,76
fig010.png,Sub2,seg,270,299.99609375,3.18815331010453,69936,164
fig010.png,Sub2,seg,270,299.99609375,15.182926829268293,73007,623
fig010.png,Sub2,seg,270,299.99609375,16.62020905923345,73375,678
fig010.png,Sub2,seg,270,299.99609375,16.986062717770036,73468,692
fig010.png,Sub2,seg,270,299.99609375,21.794425087108014,74699,876
fig010.png,Sub2,seg,270,299.99609375,17.038327526132406,73482,694
fig010.png,Sub2,seg,270,299.99609375,16.67247386759582,73388,680
fig011.png,Sub2,seg,300,329.99609375,3.736933797909408,77757,185
fig011.png,Sub2,seg,300,329.99609375,3.6324041811846692,77730,181
fig011.png,Sub2,seg,300,329.99609375,25.426829268292682,83309,1015
fig011.png,Sub2,seg,300,329.99609375,25.34843205574913,83289,1012
fig012.png,Sub2,seg,330,359.99609375,8.179442508710801,86574,355
fig016.png,Sub2,seg,450,479.99609375,18.945993031358885,120050,767
fig016.png,Sub2,seg,450,479.99609375,18.34494773519164,119896,744
fig016.png,Sub2,seg,450,479.99609375,22.55226480836237,120973,905
fig017.png,Sub2,seg,480,509.99609375,5.827526132404182,124372,265
fig017.png,Sub2,seg,480,509.99609375,8.963414634146341,125175,385
fig017.png,Sub2,seg,480,509.99609375,12.125435540069686,125984,506
fig017.png,Sub2,seg,480,509.99609375,19.23344947735192,127804,778
fig017.png,Sub2,seg,480,509.99609375,24.538327526132406,129162,981
fig018.png,Sub2,seg,510,539.99609375,18.97212543554007,135417,768
fig018.png,Sub2,seg,510,539.99609375,18.5801393728223,135317,753
fig021.png,Sub2,seg,600,629.99609375,8.38850174216028,155747,363
fig021.png,Sub2,seg,600,629.99609375,9.721254355400697,156089,414
fig021.png,Sub2,seg,600,629.99609375,11.707317073170731,156597,490
fig021.png,Sub2,seg,600,629.99609375,12.804878048780488,156878,532
fig021.png,Sub2,seg,600,629.99609375,13.77177700348432,157126,569
fig021.png,Sub2,seg,600,629.99609375,17.40418118466899,158055,708
fig021.png,Sub2,seg,600,629.99609375,17.273519163763066,158022,703
fig021.png,Sub2,seg,600,629.99609375,18.841463414634145,158423,763
fig021.png,Sub2,seg,600,629.99609375,19.5993031358885,158617,792
fig021.png,Sub2,seg,600,629.99609375,25.975609756097562,160250,1036
fig021.png,Sub2,seg,600,629.99609375,28.458188153310104,160885,1131
fig022.png,Sub2,seg,630,659.99609375,1.6463414634146343,161701,105
fig022.png,Sub2,seg,630,659.99609375,3.710801393728223,162230,184
fig022.png,Sub2,seg,630,659.99609375,7.656794425087108,163240,335
fig023.png,Sub2,seg,660,689.99609375,1.1236933797909407,169248,85
fig024.png,Sub2,seg,690,719.99609375,6.794425087108014,178379,302
fig024.png,Sub2,seg,690,719.99609375,6.898954703832753,178406,306
fig024.png,Sub2,seg,690,719.99609375,24.094076655052266,182808,964
fig024.png,Sub2,seg,690,719.99609375,23.04878048780488,182540,924
fig024.png,Sub2,seg,690,719.99609375,27.909407665505228,183785,1110
fig024.png,Sub2,seg,690,719.99609375,28.562717770034844,183952,1135
fig024.png,Sub2,seg,690,719.99609375,3.9982578397212545,177664,195
fig027.png,Sub2,seg,780,809.99609375,3.475609756097561,200570,175
fig027.png,Sub2,seg,780,809.99609375,4.050522648083624,200717,197
fig027.png,Sub2,seg,780,809.99609375,21.66376306620209,205226,871
fig027.png,Sub2,seg,780,809.99609375,23.466898954703833,205688,940
fig027.png,Sub2,seg,780,809.99609375,25.557491289198605,206223,1020
fig027.png,Sub2,seg,780,809.99609375,27.778745644599304,206791,1105
fig028.png,Sub2,seg,810,839.99609375,0.8885017421602788,207587,76
fig028.png,Sub2,seg,810,839.99609375,2.273519163763066,207942,129
fig028.png,Sub2,seg,810,839.99609375,5.304878048780488,208718,245
fig028.png,Sub2,seg,810,839.99609375,3.945993031358885,208370,193
fig029.png,Sub2,seg,840,869.99609375,27.308362369337978,222031,1087
fig030.png,Sub2,seg,870,899.99609375,26.942508710801395,229617,1073
fig030.png,Sub2,seg,870,899.99609375,29.242160278745644,230206,1161
fig030.png,Sub2,seg,870,899.99609375,25.29616724738676,229196,1010
fig030.png,Sub2,seg,870,899.99609375,26.106271777003485,229403,1041
fig030.png,Sub2,seg,870,899.99609375,26.47212543554007,229497,1055
fig030.png,Sub2,seg,870,899.99609375,25.34843205574913,229209,1012
fig031.png,Sub2,seg,900,929.99609375,10.740418118466899,233150,453
fig031.png,Sub2,seg,900,929.99609375,16.646341463414636,234661,679
fig031.png,Sub2,seg,900,929.99609375,18.658536585365855,235177,756
fig031.png,Sub2,seg,900,929.99609375,5.879790940766551,231905,267
fig031.png,Sub2,seg,900,929.99609375,10.766550522648084,233156,454
fig031.png,Sub2,seg,900,929.99609375,16.67247386759582,234668,680
fig031.png,Sub2,seg,900,929.99609375,18.73693379790941,235197,759
fig031.png,Sub2,seg,900,929.99609375,25.191637630662022,236849,1006
fig031.png,Sub2,seg,900,929.99609375,0.9146341463414634,230634,77
fig032.png,Sub2,seg,930,959.99609375,20.644599303135887,243365,832
fig032.png,Sub2,seg,930,959.99609375,23.257839721254356,244034,932
fig033.png,Sub2,seg,960,989.99609375,5.592334494773519,247192,256
fig033.png,Sub2,seg,960,989.99609375,18.945993031358885,250610,767
fig034.png,Sub2,seg,990,1019.99609375,16.62020905923345,257695,678
fig035.png,Sub2,seg,1020,1049.99609375,9.12020905923345,263455,391
fig035.png,Sub2,seg,1020,1049.99609375,14.059233449477352,264719,580
fig035.png,Sub2,seg,1020,1049.99609375,16.254355400696863,265281,664
fig035.png,Sub2,seg,1020,1049.99609375,18.00522648083624,265729,731
fig035.png,Sub2,seg,1020,1049.99609375,18.76306620209059,265923,760
fig035.png,Sub2,seg,1020,1049.99609375,19.494773519163765,266111,788
fig035.png,Sub2,seg,1020,1049.99609375,19.024390243902438,265990,770
fig035.png,Sub2,seg,1020,1049.99609375,14.033101045296167,264712,579
fig035.png,Sub2,seg,1020,1049.99609375,16.17595818815331,265261,661
fig035.png,Sub2,seg,1020,1049.99609375,17.926829268292682,265709,728
fig035.png,Sub2,seg,1020,1049.99609375,18.73693379790941,265917,759
fig035.png,Sub2,seg,1020,1049.99609375,18.998257839721255,265984,769
fig035.png,Sub2,seg,1020,1049.99609375,19.468641114982578,266104,787
fig036.png,Sub2,seg,1050,1079.99609375,6.062717770034843,270352,274
fig036.png,Sub2,seg,1050,1079.99609375,8.597560975609756,271001,371
fig036.png,Sub2,seg,1050,1079.99609375,18.449477351916375,273523,748
fig037.png,Sub2,seg,1080,1109.99609375,14.137630662020905,280099,583
fig038.png,Sub2,seg,1110,1139.99609375,6.7682926829268295,285893,301
fig038.png,Sub2,seg,1110,1139.99609375,6.141114982578397,285732,277
fig038.png,Sub2,seg,1110,1139.99609375,23.04878048780488,290060,924
fig038.png,Sub2,seg,1110,1139.99609375,26.681184668989548,290990,1063
fig042.png,Sub2,seg,1230,1259.99609375,25.217770034843205,321336,1007
fig043.png,Sub2,seg,1260,1289.99609375,4.442508710801394,323697,212
fig043.png,Sub2,seg,1260,1289.99609375,3.710801393728223,323510,184
fig048.png,Sub2,seg,1410,1439.99609375,14.6602787456446,364713,603
fig001.png,Sub3,seg,0,29.99609375,16.72473867595819,4282,682
fig001.png,Sub3,seg,0,29.99609375,17.16898954703833,4395,699
fig001.png,Sub3,seg,0,29.99609375,17.691637630662022,4529,719
fig001.png,Sub3,seg,0,29.99609375,8.466898954703833,2168,366
fig001.png,Sub3,seg,0,29.99609375,6.193379790940766,1586,279
fig001.png,Sub3,seg,0,29.99609375,7.630662020905923,1953,334
fig001.png,Sub3,seg,0,29.99609375,5.017421602787456,1284,234
fig002.png,Sub3,seg,30,59.99609375,2.273519163763066,8262,129
fig002.png,Sub3,seg,30,59.99609375,5.304878048780488,9038,245
fig002.png,Sub3,seg,30,59.99609375,10.426829268292684,10349,441
fig002.png,Sub3,seg,30,59.99609375,11.47212543554007,10617,481
fig002.png,Sub3,seg,30,59.99609375,13.850174216027876,11226,572
fig002.png,Sub3,seg,30,59.99609375,21.8205574912892,13266,877
fig002.png,Sub3,seg,30,59.99609375,24.329268292682926,13908,973
fig002.png,Sub3,seg,30,59.99609375,27.282229965156795,14664,1086
fig002.png,Sub3,seg,30,59.99609375,0.9407665505226481,7921,78
fig003.png,Sub3,seg,60,89.99609375,18.29268292682927,20043,742
fig003.png,Sub3,seg,60,89.99609375,25.45296167247387,21876,1016
fig003.png,Sub3,seg,60,89.99609375,21.66376306620209,20906,871
fig003.png,Sub3,seg,60,89.99609375,23.88501742160279,21475,956
fig003.png,Sub3,seg,60,89.99609375,24.878048780487806,21729,994
fig003.png,Sub3,seg,60,89.99609375,26.4198606271777,22123,1053
fig003.png,Sub3,seg,60,89.99609375,29.006968641114984,22786,1152
fig003.png,Sub3,seg,60,89.99609375,18.318815331010452,20050,743
fig003.png,Sub3,seg,60,89.99609375,20.121951219512194,20511,812
fig003.png,Sub3,seg,60,89.99609375,27.439024390243905,22384,1092
fig004.png,Sub3,seg,90,119.99609375,1.3588850174216027,23388,94
fig004.png,Sub3,seg,90,119.99609375,1.829268292682927,23508,112
fig010.png,Sub3,seg,270,299.99609375,9.17247386759582,71468,393
fig010.png,Sub3,seg,270,299.99609375,12.386759581881533,72291,516
fig010.png,Sub3,seg,270,299.99609375,19.468641114982578,74104,787
fig010.png,Sub3,seg,270,299.99609375,27.412891986062718,76138,1091
fig010.png,Sub3,seg,270,299.99609375,30.05226480836237,76813,1192
fig011.png,Sub3,seg,300,329.99609375,15.365853658536585,80734,630
fig011.png,Sub3,seg,300,329.99609375,16.385017421602786,80995,669
fig011.png,Sub3,seg,300,329.99609375,13.614982578397212,80285,563
fig011.png,Sub3,seg,300,329.99609375,0.627177700348432,76961,66
fig011.png,Sub3,seg,300,329.99609375,1.6202090592334495,77215,104
fig011.png,Sub3,seg,300,329.99609375,3.0313588850174216,77576,158
fig011.png,Sub3,seg,300,329.99609375,13.719512195121952,80312,567
fig011.png,Sub3,seg,300,329.99609375,12.543554006968641,80011,522
fig011.png,Sub3,seg,300,329.99609375,13.614982578397212,80285,563
fig011.png,Sub3,seg,300,329.99609375,11.602787456445993,79770,486
fig011.png,Sub3,seg,300,329.99609375,10.557491289198607,79503,446
fig011.png,Sub3,seg,300,329.99609375,7.290940766550523,78666,321
fig011.png,Sub3,seg,300,329.99609375,5.304878048780488,78158,245
fig011.png,Sub3,seg,300,329.99609375,3.9198606271777003,77803,192
fig011.png,Sub3,seg,300,329.99609375,3.3449477351916377,77656,170
fig011.png,Sub3,seg,300,329.99609375,1.2804878048780488,77128,91
fig011.png,Sub3,seg,300,329.99609375,0.6010452961672474,76954,65
fig011.png,Sub3,seg,300,329.99609375,1.6463414634146343,77221,105
fig011.png,Sub3,seg,300,329.99609375,3.18815331010453,77616,164
fig011.png,Sub3,seg,300,329.99609375,3.423344947735192,77676,173
fig011.png,Sub3,seg,300,329.99609375,4.599303135888502,77977,218
fig011.png,Sub3,seg,300,329.99609375,5.801393728222997,78285,264
fig011.png,Sub3,seg,300,329.99609375,7.2125435540069684,78646,318
fig011.png,Sub3,seg,300,329.99609375,7.918118466898955,78827,345
fig011.png,Sub3,seg,300,329.99609375,10.531358885017422,79496,445
fig011.png,Sub3,seg,300,329.99609375,10.818815331010454,79570,456
fig011.png,Sub3,seg,300,329.99609375,12.987804878048781,80125,539
fig011.png,Sub3,seg,300,329.99609375,14.059233449477352,80399,580
fig011.png,Sub3,seg,300,329.99609375,16.28048780487805,80968,665
fig011.png,Sub3,seg,300,329.99609375,19.520905923344948,81797,789
fig011.png,Sub3,seg,300,329.99609375,29.94773519163763,84467,1188
fig012.png,Sub3,seg,330,359.99609375,4.468641114982579,85624,213
fig012.png,Sub3,seg,330,359.99609375,14.6602787456446,88233,603
fig012.png,Sub3,seg,330,359.99609375,17.40418118466899,88935,708
fig012.png,Sub3,seg,330,359.99609375,17.5609756097561,88976,714
fig012.png,Sub3,seg,330,359.99609375,22.369337979094077,90207,898
fig012.png,Sub3,seg,330,359.99609375,24.381533101045296,90722,975
fig012.png,Sub3,seg,330,359.99609375,26.34146341463415,91223,1050
fig012.png,Sub3,seg,330,359.99609375,27.25609756097561,91458,1085
fig012.png,Sub3,seg,330,359.99609375,27.674216027874564,91565,1101
fig012.png,Sub3,seg,330,359.99609375,28.353658536585368,91739,1127
fig012.png,Sub3,seg,330,359.99609375,29.085365853658537,91926,1155
fig012.png,Sub3,seg,330,359.99609375,29.764808362369337,92100,1181
fig012.png,Sub3,seg,330,359.99609375,1.9599303135888502,84982,117
fig012.png,Sub3,seg,330,359.99609375,9.224738675958188,86842,395
fig012.png,Sub3,seg,330,359.99609375,16.95993031358885,88822,691
fig012.png,Sub3,seg,330,359.99609375,17.378048780487806,88929,707
fig012.png,Sub3,seg,330,359.99609375,17.613240418118465,88989,716
fig012.png,Sub3,seg,330,359.99609375,18.266550522648085,89156,741
fig012.png,Sub3,seg,330,359.99609375,22.343205574912893,90200,897
fig012.png,Sub3,seg,330,359.99609375,24.12020905923345,90655,965
fig012.png,Sub3,seg,330,359.99609375,26.13240418118467,91170,1042
fig012.png,Sub3,seg,330,359.99609375,26.73344947735192,91324,1065
fig012.png,Sub3,seg,330,359.99609375,27.15156794425087,91431,1081
fig012.png,Sub3,seg,330,359.99609375,27.569686411149828,91538,1097
fig012.png,Sub3,seg,330,359.99609375,29.869337979094077,92127,1185
fig013.png,Sub3,seg,360,389.99609375,8.832752613240418,94421,380
fig013.png,Sub3,seg,360,389.99609375,10.113240418118467,94749,429
fig013.png,Sub3,seg,360,389.99609375,6.010452961672474,93699,272
fig013.png,Sub3,seg,360,389.99609375,6.350174216027875,93786,285
fig013.png,Sub3,seg,360,389.99609375,4.2073170731707314,93237,203
fig013.png,Sub3,seg,360,389.99609375,2.1951219512195124,92722,126
fig013.png,Sub3,seg,360,389.99609375,0.9146341463414634,92394,77
fig013.png,Sub3,seg,360,389.99609375,0.13066202090592335,92193,47
fig013.png,Sub3,seg,360,389.99609375,0.47038327526132406,92280,60
fig013.png,Sub3,seg,360,389.99609375,0.156794425087108,92200,48
fig013.png,Sub3,seg,360,389.99609375,0.078397212543554,92180,45
fig013.png,Sub3,seg,360,389.99609375,0.4181184668989547,92267,58
fig013.png,Sub3,seg,360,389.99609375,0.8885017421602788,92387,76
fig013.png,Sub3,seg,360,389.99609375,2.4303135888501743,92782,135
fig013.png,Sub3,seg,360,389.99609375,3.5801393728222997,93077,179
fig013.png,Sub3,seg,360,389.99609375,4.520905923344948,93317,215
fig013.png,Sub3,seg,360,389.99609375,5.696864111498258,93618,260
fig013.png,Sub3,seg,360,389.99609375,5.984320557491289,93692,271
fig013.png,Sub3,seg,360,389.99609375,6.872822299651568,93919,305
fig013.png,Sub3,seg,360,389.99609375,7.5,94080,329
fig013.png,Sub3,seg,360,389.99609375,9.45993031358885,94582,404
fig014.png,Sub3,seg,390,419.99609375,12.412891986062718,103018,517
fig014.png,Sub3,seg,390,419.99609375,14.059233449477352,103439,580
fig014.png,Sub3,seg,390,419.99609375,15.627177700348433,103841,640
fig014.png,Sub3,seg,390,419.99609375,16.045296167247386,103948,656
fig014.png,Sub3,seg,390,419.99609375,16.541811846689896,104075,675
fig014.png,Sub3,seg,390,419.99609375,16.881533101045296,104162,688
fig014.png,Sub3,seg,390,419.99609375,17.378048780487806,104289,707
fig014.png,Sub3,seg,390,419.99609375,18.00522648083624,104449,731
fig014.png,Sub3,seg,390,419.99609375,19.390243902439025,104804,784
fig014.png,Sub3,seg,390,419.99609375,21.71602787456446,105399,873
fig014.png,Sub3,seg,390,419.99609375,22.89198606271777,105700,918
fig014.png,Sub3,seg,390,419.99609375,25.0609756097561,106256,1001
fig014.png,Sub3,seg,390,419.99609375,27.621951219512194,106911,1099
fig014.png,Sub3,seg,390,419.99609375,28.249128919860627,107072,1123
fig014.png,Sub3,seg,390,419.99609375,26.13240418118467,106530,1042
fig014.png,Sub3,seg,390,419.99609375,16.541811846689896,104075,675
fig014.png,Sub3,seg,390,419.99609375,16.933797909407666,104175,690
fig014.png,Sub3,seg,390,419.99609375,17.378048780487806,104289,707
fig014.png,Sub3,seg,390,419.99609375,18.658536585365855,104617,756
fig014.png,Sub3,seg,390,419.99609375,22.290940766550523,105546,895
fig014.png,Sub3,seg,390,419.99609375,24.590592334494772,106135,983
fig014.png,Sub3,seg,390,419.99609375,29.634146341463413,107426,1176
fig014.png,Sub3,seg,390,419.99609375,29.60801393728223,107420,1175
fig015.png,Sub3,seg,420,449.99609375,3.841463414634146,108503,189
fig015.png,Sub3,seg,420,449.99609375,28.536585365853657,114825,1134
fig015.png,Sub3,seg,420,449.99609375,3.867595818815331,108510,190
fig015.png,Sub3,seg,420,449.99609375,6.2717770034843205,109126,282
fig015.png,Sub3,seg,420,449.99609375,6.428571428571429,109166,288
fig015.png,Sub3,seg,420,449.99609375,7.630662020905923,109473,334
fig015.png,Sub3,seg,420,449.99609375,13.013937282229966,110852,540
fig015.png,Sub3,seg,420,449.99609375,15.548780487804878,111500,637
fig015.png,Sub3,seg,420,449.99609375,15.966898954703833,111608,653
fig015.png,Sub3,seg,420,449.99609375,16.411149825783973,111721,670
fig015.png,Sub3,seg,420,449.99609375,16.22822299651568,111674,663
fig015.png,Sub3,seg,420,449.99609375,16.933797909407666,111855,690
fig015.png,Sub3,seg,420,449.99609375,17.090592334494772,111895,696
fig015.png,Sub3,seg,420,449.99609375,18.00522648083624,112129,731
fig015.png,Sub3,seg,420,449.99609375,20.357142857142858,112731,821
fig015.png,Sub3,seg,420,449.99609375,21.559233449477354,113039,867
fig015.png,Sub3,seg,420,449.99609375,24.825783972125436,113875,992
fig015.png,Sub3,seg,420,449.99609375,25.7404181184669,114110,1027
fig015.png,Sub3,seg,420,449.99609375,25.609756097560975,114076,1022
fig015.png,Sub3,seg,420,449.99609375,27.15156794425087,114471,1081
fig015.png,Sub3,seg,420,449.99609375,26.393728222996515,114277,1052
fig015.png,Sub3,seg,420,449.99609375,28.510452961672474,114819,1133
fig015.png,Sub3,seg,420,449.99609375,0.5749128919860628,107667,64
