img_name,folder,markerType,img_start_seconds,img_end_seconds,marker_loc_secs,marker_loc_samples,marker_relToImg
fig009.png,Sub1,seg,240,269.99609375,1.019163763066202,61701,81
fig009.png,Sub1,seg,240,269.99609375,1.8554006968641115,61915,113
fig009.png,Sub1,seg,240,269.99609375,2.2473867595818815,62015,128
fig009.png,Sub1,seg,240,269.99609375,4.494773519163763,62591,214
fig009.png,Sub1,seg,240,269.99609375,17.325783972125436,65875,705
fig009.png,Sub1,seg,240,269.99609375,27.334494773519165,68438,1088
fig009.png,Sub1,seg,240,269.99609375,29.50348432055749,68993,1171
fig010.png,Sub1,seg,270,299.99609375,3.475609756097561,70010,175
fig010.png,Sub1,seg,270,299.99609375,4.36411149825784,70237,209
fig010.png,Sub1,seg,270,299.99609375,5.09581881533101,70425,237
fig010.png,Sub1,seg,270,299.99609375,11.655052264808363,72104,488
fig010.png,Sub1,seg,270,299.99609375,11.837979094076655,72151,495
fig010.png,Sub1,seg,270,299.99609375,12.282229965156795,72264,512
fig010.png,Sub1,seg,270,299.99609375,13.458188153310104,72565,557
fig010.png,Sub1,seg,270,299.99609375,13.954703832752614,72692,576
fig010.png,Sub1,seg,270,299.99609375,16.56794425087108,73361,676
fig010.png,Sub1,seg,270,299.99609375,26.0801393728223,75797,1040
fig011.png,Sub1,seg,300,329.99609375,3.0313588850174216,77576,158
fig011.png,Sub1,seg,300,329.99609375,4.729965156794425,78011,223
fig011.png,Sub1,seg,300,329.99609375,6.2717770034843205,78406,282
fig011.png,Sub1,seg,300,329.99609375,25.557491289198605,83343,1020
fig011.png,Sub1,seg,300,329.99609375,26.054006968641115,83470,1039
fig011.png,Sub1,seg,300,329.99609375,26.81184668989547,83664,1068
fig011.png,Sub1,seg,300,329.99609375,27.64808362369338,83878,1100
fig012.png,Sub1,seg,330,359.99609375,5.2526132404181185,85825,243
fig012.png,Sub1,seg,330,359.99609375,15.44425087108014,88434,633
fig012.png,Sub1,seg,330,359.99609375,21.16724738675958,89899,852
fig012.png,Sub1,seg,330,359.99609375,21.846689895470384,90073,878
fig013.png,Sub1,seg,360,389.99609375,8.362369337979095,94301,362
fig013.png,Sub1,seg,360,389.99609375,8.858885017421603,94428,381
fig013.png,Sub1,seg,360,389.99609375,10.034843205574912,94729,426
fig013.png,Sub1,seg,360,389.99609375,15.339721254355402,96087,629
fig013.png,Sub1,seg,360,389.99609375,16.28048780487805,96328,665
fig013.png,Sub1,seg,360,389.99609375,19.965156794425088,97271,806
fig013.png,Sub1,seg,360,389.99609375,26.027874564459932,98823,1038
fig013.png,Sub1,seg,360,389.99609375,28.745644599303137,99519,1142
fig014.png,Sub1,seg,390,419.99609375,1.9337979094076656,100335,116
fig014.png,Sub1,seg,390,419.99609375,3.423344947735192,100716,173
fig014.png,Sub1,seg,390,419.99609375,2.822299651567944,100563,150
fig014.png,Sub1,seg,390,419.99609375,11.210801393728223,102710,471
fig014.png,Sub1,seg,390,419.99609375,10.949477351916377,102643,461
fig014.png,Sub1,seg,390,419.99609375,11.759581881533101,102850,492
fig014.png,Sub1,seg,390,419.99609375,13.797909407665506,103372,570
fig014.png,Sub1,seg,390,419.99609375,14.16376306620209,103466,584
fig014.png,Sub1,seg,390,419.99609375,14.581881533101045,103573,600
fig014.png,Sub1,seg,390,419.99609375,15.470383275261325,103800,634
fig014.png,Sub1,seg,390,419.99609375,16.803135888501743,104142,685
fig014.png,Sub1,seg,390,419.99609375,17.273519163763066,104262,703
fig014.png,Sub1,seg,390,419.99609375,18.214285714285715,104503,739
fig014.png,Sub1,seg,390,419.99609375,21.76829268292683,105413,875
fig014.png,Sub1,seg,390,419.99609375,22.630662020905923,105633,908
fig015.png,Sub1,seg,420,449.99609375,6.925087108013938,109293,307
fig015.png,Sub1,seg,420,449.99609375,11.001742160278745,110336,463
fig018.png,Sub1,seg,510,539.99609375,19.181184668989548,135470,776
fig023.png,Sub1,seg,660,689.99609375,1.5679442508710801,169361,102
fig023.png,Sub1,seg,660,689.99609375,2.508710801393728,169602,138
fig023.png,Sub1,seg,660,689.99609375,15.993031358885018,173054,654
fig023.png,Sub1,seg,660,689.99609375,19.36411149825784,173917,783
fig023.png,Sub1,seg,660,689.99609375,21.846689895470384,174553,878
fig024.png,Sub1,seg,690,719.99609375,19.390243902439025,181604,784
fig024.png,Sub1,seg,690,719.99609375,20.357142857142858,181851,821
fig024.png,Sub1,seg,690,719.99609375,23.179442508710803,182574,929
fig024.png,Sub1,seg,690,719.99609375,26.86411149825784,183517,1070
fig024.png,Sub1,seg,690,719.99609375,27.59581881533101,183705,1098
fig024.png,Sub1,seg,690,719.99609375,29.60801393728223,184220,1175
fig025.png,Sub1,seg,720,749.99609375,28.32752613240418,191572,1126
fig026.png,Sub1,seg,750,779.99609375,0.9930313588850175,192254,80
fig026.png,Sub1,seg,750,779.99609375,1.594076655052265,192408,103
fig026.png,Sub1,seg,750,779.99609375,2.2473867595818815,192575,128
fig026.png,Sub1,seg,750,779.99609375,7.630662020905923,193953,334
fig026.png,Sub1,seg,750,779.99609375,17.038327526132406,196362,694
fig026.png,Sub1,seg,750,779.99609375,19.23344947735192,196924,778
fig026.png,Sub1,seg,750,779.99609375,21.37630662020906,197472,860
fig026.png,Sub1,seg,750,779.99609375,22.00348432055749,197633,884
fig026.png,Sub1,seg,750,779.99609375,22.5,197760,903
fig026.png,Sub1,seg,750,779.99609375,23.78048780487805,198088,952
fig026.png,Sub1,seg,750,779.99609375,24.56445993031359,198289,982
fig026.png,Sub1,seg,750,779.99609375,25.374564459930316,198496,1013
fig026.png,Sub1,seg,750,779.99609375,26.106271777003485,198683,1041
fig026.png,Sub1,seg,750,779.99609375,26.65505226480836,198824,1062
fig027.png,Sub1,seg,780,809.99609375,5.853658536585366,201179,266
fig027.png,Sub1,seg,780,809.99609375,9.224738675958188,202042,395
fig030.png,Sub1,seg,870,899.99609375,11.994773519163763,225791,501
fig030.png,Sub1,seg,870,899.99609375,12.386759581881533,225891,516
fig030.png,Sub1,seg,870,899.99609375,18.34494773519164,227416,744
fig030.png,Sub1,seg,870,899.99609375,19.31184668989547,227664,781
fig030.png,Sub1,seg,870,899.99609375,20.87979094076655,228065,841
fig032.png,Sub1,seg,930,959.99609375,1.0714285714285714,238354,83
fig035.png,Sub1,seg,1020,1049.99609375,26.36759581881533,267870,1051
fig035.png,Sub1,seg,1020,1049.99609375,28.902439024390244,268519,1148
fig035.png,Sub1,seg,1020,1049.99609375,29.6602787456446,268713,1177
fig036.png,Sub1,seg,1050,1079.99609375,0.5749128919860628,268947,64
fig036.png,Sub1,seg,1050,1079.99609375,1.0975609756097562,269081,84
fig036.png,Sub1,seg,1050,1079.99609375,1.986062717770035,269308,118
fig036.png,Sub1,seg,1050,1079.99609375,5.696864111498258,270258,260
fig036.png,Sub1,seg,1050,1079.99609375,6.088850174216028,270359,275
fig036.png,Sub1,seg,1050,1079.99609375,7.029616724738676,270600,311
fig036.png,Sub1,seg,1050,1079.99609375,6.506968641114983,270466,291
fig036.png,Sub1,seg,1050,1079.99609375,7.682926829268292,270767,336
fig036.png,Sub1,seg,1050,1079.99609375,12.70034843205575,272051,528
fig036.png,Sub1,seg,1050,1079.99609375,16.698606271777003,273075,681
fig036.png,Sub1,seg,1050,1079.99609375,26.106271777003485,275483,1041
fig036.png,Sub1,seg,1050,1079.99609375,28.32752613240418,276052,1126
fig036.png,Sub1,seg,1050,1079.99609375,28.92857142857143,276206,1149
fig037.png,Sub1,seg,1080,1109.99609375,1.3066202090592334,276814,92
fig037.png,Sub1,seg,1080,1109.99609375,1.6202090592334495,276895,104
fig037.png,Sub1,seg,1080,1109.99609375,3.5017421602787455,277376,176
fig037.png,Sub1,seg,1080,1109.99609375,3.9982578397212545,277504,195
fig037.png,Sub1,seg,1080,1109.99609375,4.651567944250871,277671,220
fig038.png,Sub1,seg,1110,1139.99609375,10.374564459930314,286816,439
fig038.png,Sub1,seg,1110,1139.99609375,13.458188153310104,287605,557
fig038.png,Sub1,seg,1110,1139.99609375,15.209059233449478,288054,624
fig038.png,Sub1,seg,1110,1139.99609375,17.613240418118465,288669,716
fig038.png,Sub1,seg,1110,1139.99609375,18.78919860627178,288970,761
fig038.png,Sub1,seg,1110,1139.99609375,18.423344947735192,288876,747
fig038.png,Sub1,seg,1110,1139.99609375,20.331010452961674,289365,820
fig039.png,Sub1,seg,1140,1169.99609375,21.76829268292683,297413,875
fig039.png,Sub1,seg,1140,1169.99609375,22.813588850174217,297680,915
fig039.png,Sub1,seg,1140,1169.99609375,23.702090592334496,297908,949
fig039.png,Sub1,seg,1140,1169.99609375,24.773519163763066,298182,990
fig040.png,Sub1,seg,1170,1199.99609375,2.848432055749129,300249,151
fig040.png,Sub1,seg,1170,1199.99609375,21.977351916376307,305146,883
fig041.png,Sub1,seg,1200,1229.99609375,5.618466898954704,308638,257
fig042.png,Sub1,seg,1230,1259.99609375,17.45644599303136,319349,710
fig042.png,Sub1,seg,1230,1259.99609375,21.872822299651567,320479,879
fig042.png,Sub1,seg,1230,1259.99609375,22.709059233449477,320694,911
fig042.png,Sub1,seg,1230,1259.99609375,23.23170731707317,320827,931
fig042.png,Sub1,seg,1230,1259.99609375,23.702090592334496,320948,949
fig042.png,Sub1,seg,1230,1259.99609375,24.799651567944252,321229,991
fig043.png,Sub1,seg,1260,1289.99609375,1.3066202090592334,322894,92
fig043.png,Sub1,seg,1260,1289.99609375,1.829268292682927,323028,112
fig043.png,Sub1,seg,1260,1289.99609375,3.083623693379791,323349,160
fig043.png,Sub1,seg,1260,1289.99609375,4.050522648083624,323597,197
fig043.png,Sub1,seg,1260,1289.99609375,7.081881533101045,324373,313
fig043.png,Sub1,seg,1260,1289.99609375,9.17247386759582,324908,393
fig043.png,Sub1,seg,1260,1289.99609375,10.792682926829269,325323,455
fig043.png,Sub1,seg,1260,1289.99609375,11.759581881533101,325570,492
fig043.png,Sub1,seg,1260,1289.99609375,12.30836236933798,325711,513
fig043.png,Sub1,seg,1260,1289.99609375,12.569686411149826,325778,523
fig043.png,Sub1,seg,1260,1289.99609375,13.588850174216027,326039,562
fig043.png,Sub1,seg,1260,1289.99609375,18.86759581881533,327390,764
fig043.png,Sub1,seg,1260,1289.99609375,21.297909407665507,328012,857
fig044.png,Sub1,seg,1290,1319.99609375,18.606271777003485,335003,754
fig044.png,Sub1,seg,1290,1319.99609375,19.076655052264808,335124,772
fig044.png,Sub1,seg,1290,1319.99609375,22.00348432055749,335873,884
fig044.png,Sub1,seg,1290,1319.99609375,20.905923344947734,335592,842
fig044.png,Sub1,seg,1290,1319.99609375,24.51219512195122,336515,980
fig044.png,Sub1,seg,1290,1319.99609375,25.11324041811847,336669,1003
fig044.png,Sub1,seg,1290,1319.99609375,29.3205574912892,337746,1164
fig045.png,Sub1,seg,1320,1349.99609375,10.165505226480837,340522,431
fig045.png,Sub1,seg,1320,1349.99609375,10.557491289198607,340623,446
fig045.png,Sub1,seg,1320,1349.99609375,12.883275261324043,341218,535
fig045.png,Sub1,seg,1320,1349.99609375,15.05226480836237,341773,618
fig045.png,Sub1,seg,1320,1349.99609375,16.019163763066203,342021,655
fig045.png,Sub1,seg,1320,1349.99609375,18.031358885017422,342536,732
fig045.png,Sub1,seg,1320,1349.99609375,18.501742160278745,342656,750
fig045.png,Sub1,seg,1320,1349.99609375,23.38850174216028,343907,937
fig045.png,Sub1,seg,1320,1349.99609375,23.67595818815331,343981,948
fig046.png,Sub1,seg,1350,1379.99609375,25.531358885017422,352136,1019
fig047.png,Sub1,seg,1380,1409.99609375,10.19163763066202,355889,432
fig047.png,Sub1,seg,1380,1409.99609375,15.88850174216028,357347,650
fig047.png,Sub1,seg,1380,1409.99609375,27.621951219512194,360351,1099
fig001.png,Sub2,seg,0,29.99609375,20.958188153310104,5365,844
fig001.png,Sub2,seg,0,29.99609375,21.480836236933797,5499,864
fig001.png,Sub2,seg,0,29.99609375,22.865853658536587,5854,917
fig001.png,Sub2,seg,0,29.99609375,23.806620209059233,6094,953
fig001.png,Sub2,seg,0,29.99609375,24.381533101045296,6242,975
fig001.png,Sub2,seg,0,29.99609375,25.34843205574913,6489,1012
fig002.png,Sub2,seg,30,59.99609375,4.7560975609756095,8898,224
fig002.png,Sub2,seg,30,59.99609375,15.574912891986063,11667,638
fig002.png,Sub2,seg,30,59.99609375,21.16724738675958,13099,852
fig002.png,Sub2,seg,30,59.99609375,22.1602787456446,13353,890
fig002.png,Sub2,seg,30,59.99609375,23.38850174216028,13667,937
fig002.png,Sub2,seg,30,59.99609375,23.806620209059233,13774,953
fig002.png,Sub2,seg,30,59.99609375,24.56445993031359,13969,982
fig002.png,Sub2,seg,30,59.99609375,25.11324041811847,14109,1003
fig002.png,Sub2,seg,30,59.99609375,26.785714285714285,14537,1067
fig002.png,Sub2,seg,30,59.99609375,28.04006968641115,14858,1115
fig002.png,Sub2,seg,30,59.99609375,28.353658536585368,14939,1127
fig002.png,Sub2,seg,30,59.99609375,28.954703832752614,15092,1150
fig002.png,Sub2,seg,30,59.99609375,29.60801393728223,15260,1175
fig003.png,Sub2,seg,60,89.99609375,0.156794425087108,15400,48
fig003.png,Sub2,seg,60,89.99609375,0.627177700348432,15521,66
fig003.png,Sub2,seg,60,89.99609375,1.0452961672473868,15628,82
fig003.png,Sub2,seg,60,89.99609375,6.245644599303136,16959,281
fig003.png,Sub2,seg,60,89.99609375,16.097560975609756,19481,658
fig003.png,Sub2,seg,60,89.99609375,17.325783972125436,19795,705
fig003.png,Sub2,seg,60,89.99609375,19.729965156794425,20411,797
fig003.png,Sub2,seg,60,89.99609375,20.566202090592334,20625,829
fig003.png,Sub2,seg,60,89.99609375,21.21951219512195,20792,854
fig003.png,Sub2,seg,60,89.99609375,26.027874564459932,22023,1038
fig003.png,Sub2,seg,60,89.99609375,26.445993031358885,22130,1054
fig004.png,Sub2,seg,90,119.99609375,0.4181184668989547,23147,58
fig004.png,Sub2,seg,90,119.99609375,1.411149825783972,23401,96
fig004.png,Sub2,seg,90,119.99609375,2.3780487804878048,23649,133
fig004.png,Sub2,seg,90,119.99609375,4.390243902439025,24164,210
fig005.png,Sub2,seg,120,149.99609375,0.6533101045296167,30887,67
fig005.png,Sub2,seg,120,149.99609375,1.1498257839721255,31014,86
fig005.png,Sub2,seg,120,149.99609375,3.057491289198606,31503,159
fig005.png,Sub2,seg,120,149.99609375,4.181184668989547,31790,202
fig005.png,Sub2,seg,120,149.99609375,4.80836236933798,31951,226
fig005.png,Sub2,seg,120,149.99609375,8.048780487804878,32780,350
fig005.png,Sub2,seg,120,149.99609375,28.118466898954704,37918,1118
fig005.png,Sub2,seg,120,149.99609375,28.980836236933797,38139,1151
fig006.png,Sub2,seg,150,179.99609375,3.789198606271777,39370,187
fig006.png,Sub2,seg,150,179.99609375,0.7317073170731707,38587,70
fig006.png,Sub2,seg,150,179.99609375,4.547038327526132,39564,216
fig006.png,Sub2,seg,150,179.99609375,7.526132404181185,40327,330
fig006.png,Sub2,seg,150,179.99609375,8.702090592334494,40628,375
fig006.png,Sub2,seg,150,179.99609375,9.512195121951219,40835,406
fig006.png,Sub2,seg,150,179.99609375,10.766550522648084,41156,454
fig008.png,Sub2,seg,210,239.99609375,0.9146341463414634,53994,77
fig008.png,Sub2,seg,210,239.99609375,1.3327526132404182,54101,93
fig008.png,Sub2,seg,210,239.99609375,2.35191637630662,54362,132
fig008.png,Sub2,seg,210,239.99609375,21.350174216027874,59226,859
fig008.png,Sub2,seg,210,239.99609375,22.264808362369337,59460,894
fig008.png,Sub2,seg,210,239.99609375,28.43205574912892,61039,1130
fig008.png,Sub2,seg,210,239.99609375,28.850174216027874,61146,1146
fig009.png,Sub2,seg,240,269.99609375,0.8623693379790941,61661,75
fig009.png,Sub2,seg,240,269.99609375,2.691637630662021,62129,145
fig009.png,Sub2,seg,240,269.99609375,1.4895470383275262,61821,99
fig009.png,Sub2,seg,240,269.99609375,3.867595818815331,62430,190
fig009.png,Sub2,seg,240,269.99609375,4.337979094076655,62551,208
fig009.png,Sub2,seg,240,269.99609375,14.843205574912892,65240,610
fig010.png,Sub2,seg,270,299.99609375,3.2142857142857144,69943,165
fig010.png,Sub2,seg,270,299.99609375,9.982578397212544,71676,424
fig010.png,Sub2,seg,270,299.99609375,12.099303135888501,72217,505
fig010.png,Sub2,seg,270,299.99609375,15.209059233449478,73014,624
fig010.png,Sub2,seg,270,299.99609375,16.045296167247386,73228,656
fig010.png,Sub2,seg,270,299.99609375,16.67247386759582,73388,680
fig010.png,Sub2,seg,270,299.99609375,16.986062717770036,73468,692
fig010.png,Sub2,seg,270,299.99609375,21.010452961672474,74499,846
fig010.png,Sub2,seg,270,299.99609375,21.480836236933797,74619,864
fig010.png,Sub2,seg,270,299.99609375,21.846689895470384,74713,878
fig010.png,Sub2,seg,270,299.99609375,25.034843205574912,75529,1000
fig011.png,Sub2,seg,300,329.99609375,3.2142857142857144,77623,165
fig011.png,Sub2,seg,300,329.99609375,3.710801393728223,77750,184
fig011.png,Sub2,seg,300,329.99609375,25.4006968641115,83303,1014
fig012.png,Sub2,seg,330,359.99609375,2.848432055749129,85209,151
fig012.png,Sub2,seg,330,359.99609375,8.153310104529616,86567,354
fig012.png,Sub2,seg,330,359.99609375,10.662020905923345,87209,450
fig012.png,Sub2,seg,330,359.99609375,11.498257839721255,87424,482
fig012.png,Sub2,seg,330,359.99609375,12.229965156794425,87611,510
fig013.png,Sub2,seg,360,389.99609375,11.158536585365853,95017,469
fig014.png,Sub2,seg,390,419.99609375,24.041811846689896,105995,962
fig016.png,Sub2,seg,450,479.99609375,9.590592334494774,117655,409
fig016.png,Sub2,seg,450,479.99609375,18.475609756097562,119930,749
fig016.png,Sub2,seg,450,479.99609375,19.024390243902438,120070,770
fig016.png,Sub2,seg,450,479.99609375,22.39547038327526,120933,899
fig017.png,Sub2,seg,480,509.99609375,5.827526132404182,124372,265
fig017.png,Sub2,seg,480,509.99609375,8.963414634146341,125175,385
fig017.png,Sub2,seg,480,509.99609375,9.721254355400697,125369,414
fig017.png,Sub2,seg,480,509.99609375,12.177700348432056,125997,508
fig017.png,Sub2,seg,480,509.99609375,19.23344947735192,127804,778
fig017.png,Sub2,seg,480,509.99609375,22.44773519163763,128627,901
fig017.png,Sub2,seg,480,509.99609375,24.590592334494772,129175,983
fig017.png,Sub2,seg,480,509.99609375,26.4198606271777,129643,1053
fig017.png,Sub2,seg,480,509.99609375,28.614982578397214,130205,1137
fig018.png,Sub2,seg,510,539.99609375,18.501742160278745,135296,750
fig018.png,Sub2,seg,510,539.99609375,18.841463414634145,135383,763
fig019.png,Sub2,seg,540,569.99609375,3.6062717770034842,139163,180
fig019.png,Sub2,seg,540,569.99609375,4.416376306620209,139371,211
fig020.png,Sub2,seg,570,599.99609375,3.3449477351916377,146776,170
fig020.png,Sub2,seg,570,599.99609375,19.729965156794425,150971,797
fig020.png,Sub2,seg,570,599.99609375,20.98432055749129,151292,845
fig021.png,Sub2,seg,600,629.99609375,8.38850174216028,155747,363
fig021.png,Sub2,seg,600,629.99609375,9.40766550522648,156008,402
fig021.png,Sub2,seg,600,629.99609375,9.747386759581882,156095,415
fig021.png,Sub2,seg,600,629.99609375,11.158536585365853,156457,469
fig021.png,Sub2,seg,600,629.99609375,11.91637630662021,156651,498
fig021.png,Sub2,seg,600,629.99609375,12.857142857142858,156891,534
fig021.png,Sub2,seg,600,629.99609375,13.954703832752614,157172,576
fig021.png,Sub2,seg,600,629.99609375,17.430313588850176,158062,709
fig021.png,Sub2,seg,600,629.99609375,18.68466898954704,158383,757
fig021.png,Sub2,seg,600,629.99609375,19.468641114982578,158584,787
fig021.png,Sub2,seg,600,629.99609375,22.00348432055749,159233,884
fig021.png,Sub2,seg,600,629.99609375,23.127177700348433,159521,927
fig021.png,Sub2,seg,600,629.99609375,23.466898954703833,159608,940
fig021.png,Sub2,seg,600,629.99609375,24.95644599303136,159989,997
fig021.png,Sub2,seg,600,629.99609375,25.609756097560975,160156,1022
fig021.png,Sub2,seg,600,629.99609375,25.975609756097562,160250,1036
fig021.png,Sub2,seg,600,629.99609375,26.498257839721255,160384,1056
fig021.png,Sub2,seg,600,629.99609375,28.43205574912892,160879,1130
fig022.png,Sub2,seg,630,659.99609375,1.6986062717770034,161715,107
fig022.png,Sub2,seg,630,659.99609375,3.710801393728223,162230,184
fig022.png,Sub2,seg,630,659.99609375,4.390243902439025,162404,210
fig022.png,Sub2,seg,630,659.99609375,7.7874564459930316,163274,340
fig023.png,Sub2,seg,660,689.99609375,1.0452961672473868,169228,82
fig024.png,Sub2,seg,690,719.99609375,3.945993031358885,177650,193
fig024.png,Sub2,seg,690,719.99609375,10.113240418118467,179229,429
fig024.png,Sub2,seg,690,719.99609375,6.977351916376307,178426,309
fig024.png,Sub2,seg,690,719.99609375,20.54006968641115,181898,828
fig024.png,Sub2,seg,690,719.99609375,23.022648083623693,182534,923
fig024.png,Sub2,seg,690,719.99609375,24.146341463414636,182821,966
fig024.png,Sub2,seg,690,719.99609375,27.804878048780488,183758,1106
fig024.png,Sub2,seg,690,719.99609375,28.536585365853657,183945,1134
fig024.png,Sub2,seg,690,719.99609375,29.94773519163763,184307,1188
fig026.png,Sub2,seg,750,779.99609375,1.1498257839721255,192294,86
fig026.png,Sub2,seg,750,779.99609375,25.11324041811847,198429,1003
fig026.png,Sub2,seg,750,779.99609375,29.372822299651567,199519,1166
fig027.png,Sub2,seg,780,809.99609375,3.4494773519163764,200563,174
fig027.png,Sub2,seg,780,809.99609375,4.050522648083624,200717,197
fig027.png,Sub2,seg,780,809.99609375,6.66376306620209,201386,297
fig027.png,Sub2,seg,780,809.99609375,21.71602787456446,205239,873
fig027.png,Sub2,seg,780,809.99609375,23.310104529616726,205647,934
fig027.png,Sub2,seg,780,809.99609375,25.50522648083624,206209,1018
fig027.png,Sub2,seg,780,809.99609375,27.752613240418118,206785,1104
fig028.png,Sub2,seg,810,839.99609375,0.23519163763066203,207420,51
fig028.png,Sub2,seg,810,839.99609375,0.9407665505226481,207601,78
fig028.png,Sub2,seg,810,839.99609375,1.7508710801393728,207808,109
fig028.png,Sub2,seg,810,839.99609375,2.273519163763066,207942,129
fig028.png,Sub2,seg,810,839.99609375,3.318815331010453,208210,169
fig028.png,Sub2,seg,810,839.99609375,3.97212543554007,208377,194
fig028.png,Sub2,seg,810,839.99609375,5.017421602787456,208644,234
fig028.png,Sub2,seg,810,839.99609375,5.304878048780488,208718,245
fig028.png,Sub2,seg,810,839.99609375,5.853658536585366,208859,266
fig028.png,Sub2,seg,810,839.99609375,7.343205574912892,209240,323
fig029.png,Sub2,seg,840,869.99609375,27.282229965156795,222024,1086
fig029.png,Sub2,seg,840,869.99609375,29.346689895470384,222553,1165
fig030.png,Sub2,seg,870,899.99609375,2.508710801393728,223362,138
fig030.png,Sub2,seg,870,899.99609375,2.0121951219512195,223235,119
fig030.png,Sub2,seg,870,899.99609375,25.0609756097561,229136,1001
fig030.png,Sub2,seg,870,899.99609375,26.054006968641115,229390,1039
fig030.png,Sub2,seg,870,899.99609375,26.393728222996515,229477,1052
fig030.png,Sub2,seg,870,899.99609375,27.04703832752613,229644,1077
fig030.png,Sub2,seg,870,899.99609375,28.797909407665507,230092,1144
fig030.png,Sub2,seg,870,899.99609375,29.3205574912892,230226,1164
fig030.png,Sub2,seg,870,899.99609375,29.790940766550523,230346,1182
fig031.png,Sub2,seg,900,929.99609375,0.5487804878048781,230540,63
fig031.png,Sub2,seg,900,929.99609375,5.93205574912892,231919,269
fig031.png,Sub2,seg,900,929.99609375,10.008710801393729,232962,425
fig031.png,Sub2,seg,900,929.99609375,10.68815331010453,233136,451
fig031.png,Sub2,seg,900,929.99609375,13.013937282229966,233732,540
fig031.png,Sub2,seg,900,929.99609375,16.72473867595819,234682,682
fig031.png,Sub2,seg,900,929.99609375,17.11672473867596,234782,697
fig031.png,Sub2,seg,900,929.99609375,18.266550522648085,235076,741
fig031.png,Sub2,seg,900,929.99609375,18.841463414634145,235223,763
fig031.png,Sub2,seg,900,929.99609375,19.494773519163765,235391,788
fig031.png,Sub2,seg,900,929.99609375,23.963414634146343,236535,959
fig031.png,Sub2,seg,900,929.99609375,25.165505226480835,236842,1005
fig031.png,Sub2,seg,900,929.99609375,26.498257839721255,237184,1056
fig031.png,Sub2,seg,900,929.99609375,27.70034843205575,237491,1102
fig031.png,Sub2,seg,900,929.99609375,27.177700348432055,237357,1082
fig032.png,Sub2,seg,930,959.99609375,19.99128919860627,243198,807
fig032.png,Sub2,seg,930,959.99609375,20.670731707317074,243372,833
