filename,epochNum,blockNum,annotatorID
e10-b2-01-04-0001-smp1037001.png,10,2,simon
e17-b4-01-04-0001-smp1583251.png,17,4,simon
e16-b4-01-04-0001-smp1581001.png,16,4,simon
e19-b4-01-04-0001-smp1587751.png,19,4,simon
e18-b4-01-04-0001-smp1585501.png,18,4,simon
e20-b4-01-04-0001-smp1590001.png,20,4,simon
e12-b3-01-04-0001-smp1118251.png,12,3,simon
e11-b3-01-04-0001-smp1116001.png,11,3,simon
e14-b3-01-04-0001-smp1122751.png,14,3,simon
e13-b3-01-04-0001-smp1120501.png,13,3,simon
e15-b3-01-04-0001-smp1125001.png,15,3,simon
e12-b3-01-04-0039-smp747451.png,12,3,simon
e11-b3-01-04-0039-smp745201.png,11,3,simon
e14-b3-01-04-0039-smp751951.png,14,3,simon
e13-b3-01-04-0039-smp749701.png,13,3,simon
e15-b3-01-04-0039-smp754201.png,15,3,simon
e2-b1-01-04-0039-smp299251.png,2,1,simon
e1-b1-01-04-0039-smp297001.png,1,1,simon
e4-b1-01-04-0039-smp303751.png,4,1,simon
e3-b1-01-04-0039-smp301501.png,3,1,simon
e5-b1-01-04-0039-smp306001.png,5,1,simon
e17-b4-01-04-0039-smp1047251.png,17,4,simon
e16-b4-01-04-0039-smp1045001.png,16,4,simon
e19-b4-01-04-0039-smp1051751.png,19,4,simon
e18-b4-01-04-0039-smp1049501.png,18,4,simon
e20-b4-01-04-0039-smp1054001.png,20,4,simon
e7-b2-01-04-0039-smp347851.png,7,2,simon
e6-b2-01-04-0039-smp345601.png,6,2,simon
e9-b2-01-04-0039-smp352351.png,9,2,simon
e8-b2-01-04-0039-smp350101.png,8,2,simon
e10-b2-01-04-0039-smp354601.png,10,2,simon
e17-b4-01-04-0004-smp1633251.png,17,4,simon
e16-b4-01-04-0004-smp1631001.png,16,4,simon
e19-b4-01-04-0004-smp1637751.png,19,4,simon
e18-b4-01-04-0004-smp1635501.png,18,4,simon
e20-b4-01-04-0004-smp1640001.png,20,4,simon
e2-b1-01-04-0004-smp924251.png,2,1,simon
e1-b1-01-04-0004-smp922001.png,1,1,simon
e4-b1-01-04-0004-smp928751.png,4,1,simon
e3-b1-01-04-0004-smp926501.png,3,1,simon
e5-b1-01-04-0004-smp931001.png,5,1,simon
e7-b2-01-04-0004-smp947251.png,7,2,frensoni
e6-b2-01-04-0004-smp945001.png,6,2,frensoni
e9-b2-01-04-0004-smp951751.png,9,2,frensoni
e8-b2-01-04-0004-smp949501.png,8,2,frensoni
e10-b2-01-04-0004-smp954001.png,10,2,frensoni
e12-b3-01-04-0004-smp1122251.png,12,3,frensoni
e11-b3-01-04-0004-smp1120001.png,11,3,frensoni
e14-b3-01-04-0004-smp1126751.png,14,3,frensoni
e13-b3-01-04-0004-smp1124501.png,13,3,frensoni
e15-b3-01-04-0004-smp1129001.png,15,3,frensoni
e2-b1-01-04-0001-smp436251.png,2,1,frensoni
e1-b1-01-04-0001-smp434001.png,1,1,frensoni
e4-b1-01-04-0001-smp440751.png,4,1,frensoni
e3-b1-01-04-0001-smp438501.png,3,1,frensoni
e5-b1-01-04-0001-smp443001.png,5,1,frensoni
e7-b2-01-04-0001-smp1030251.png,7,2,frensoni
e6-b2-01-04-0001-smp1028001.png,6,2,frensoni
e9-b2-01-04-0001-smp1034751.png,9,2,frensoni
e8-b2-01-04-0001-smp1032501.png,8,2,frensoni
e10-b2-01-04-0001-smp1037001.png,10,2,frensoni
e17-b4-01-04-0001-smp1583251.png,17,4,frensoni
e16-b4-01-04-0001-smp1581001.png,16,4,frensoni
e19-b4-01-04-0001-smp1587751.png,19,4,frensoni
e18-b4-01-04-0001-smp1585501.png,18,4,frensoni
e20-b4-01-04-0001-smp1590001.png,20,4,frensoni
e12-b3-01-04-0001-smp1118251.png,12,3,frensoni
e11-b3-01-04-0001-smp1116001.png,11,3,frensoni
e14-b3-01-04-0001-smp1122751.png,14,3,frensoni
e13-b3-01-04-0001-smp1120501.png,13,3,frensoni
e15-b3-01-04-0001-smp1125001.png,15,3,frensoni
e12-b3-01-04-0039-smp747451.png,12,3,frensoni
e11-b3-01-04-0039-smp745201.png,11,3,frensoni
e14-b3-01-04-0039-smp751951.png,14,3,frensoni
e13-b3-01-04-0039-smp749701.png,13,3,frensoni
e15-b3-01-04-0039-smp754201.png,15,3,frensoni
e2-b1-01-04-0039-smp299251.png,2,1,frensoni
e1-b1-01-04-0039-smp297001.png,1,1,frensoni
e4-b1-01-04-0039-smp303751.png,4,1,frensoni
e3-b1-01-04-0039-smp301501.png,3,1,frensoni
e5-b1-01-04-0039-smp306001.png,5,1,frensoni
e17-b4-01-04-0039-smp1047251.png,17,4,frensoni
e16-b4-01-04-0039-smp1045001.png,16,4,frensoni
e19-b4-01-04-0039-smp1051751.png,19,4,frensoni
e18-b4-01-04-0039-smp1049501.png,18,4,frensoni
e20-b4-01-04-0039-smp1054001.png,20,4,frensoni
e7-b2-01-04-0039-smp347851.png,7,2,frensoni
e6-b2-01-04-0039-smp345601.png,6,2,frensoni
e9-b2-01-04-0039-smp352351.png,9,2,frensoni
e8-b2-01-04-0039-smp350101.png,8,2,frensoni
e10-b2-01-04-0039-smp354601.png,10,2,frensoni
e17-b4-01-04-0004-smp1633251.png,17,4,frensoni
e16-b4-01-04-0004-smp1631001.png,16,4,frensoni
e19-b4-01-04-0004-smp1637751.png,19,4,frensoni
e18-b4-01-04-0004-smp1635501.png,18,4,frensoni
e20-b4-01-04-0004-smp1640001.png,20,4,frensoni
e2-b1-01-04-0004-smp924251.png,2,1,frensoni
e1-b1-01-04-0004-smp922001.png,1,1,frensoni
e4-b1-01-04-0004-smp928751.png,4,1,frensoni
e3-b1-01-04-0004-smp926501.png,3,1,frensoni
e5-b1-01-04-0004-smp931001.png,5,1,frensoni
e7-b2-01-04-0004-smp947251.png,7,2,Nicola2
e6-b2-01-04-0004-smp945001.png,6,2,Nicola2
e9-b2-01-04-0004-smp951751.png,9,2,Nicola2
e8-b2-01-04-0004-smp949501.png,8,2,Nicola2
e10-b2-01-04-0004-smp954001.png,10,2,Nicola2
e12-b3-01-04-0004-smp1122251.png,12,3,Nicola2
e11-b3-01-04-0004-smp1120001.png,11,3,Nicola2
e14-b3-01-04-0004-smp1126751.png,14,3,Nicola2
e13-b3-01-04-0004-smp1124501.png,13,3,Nicola2
e15-b3-01-04-0004-smp1129001.png,15,3,Nicola2
e2-b1-01-04-0001-smp436251.png,2,1,Nicola2
e1-b1-01-04-0001-smp434001.png,1,1,Nicola2
e4-b1-01-04-0001-smp440751.png,4,1,Nicola2
e3-b1-01-04-0001-smp438501.png,3,1,Nicola2
e5-b1-01-04-0001-smp443001.png,5,1,Nicola2
e7-b2-01-04-0001-smp1030251.png,7,2,Nicola2
e6-b2-01-04-0001-smp1028001.png,6,2,Nicola2
e9-b2-01-04-0001-smp1034751.png,9,2,Nicola2
e8-b2-01-04-0001-smp1032501.png,8,2,Nicola2
e10-b2-01-04-0001-smp1037001.png,10,2,Nicola2
e17-b4-01-04-0001-smp1583251.png,17,4,Nicola2
e16-b4-01-04-0001-smp1581001.png,16,4,Nicola2
e19-b4-01-04-0001-smp1587751.png,19,4,Nicola2
e18-b4-01-04-0001-smp1585501.png,18,4,Nicola2
e20-b4-01-04-0001-smp1590001.png,20,4,Nicola2
e12-b3-01-04-0001-smp1118251.png,12,3,Nicola2
e11-b3-01-04-0001-smp1116001.png,11,3,Nicola2
e14-b3-01-04-0001-smp1122751.png,14,3,Nicola2
e13-b3-01-04-0001-smp1120501.png,13,3,Nicola2
e15-b3-01-04-0001-smp1125001.png,15,3,Nicola2
e12-b3-01-04-0039-smp747451.png,12,3,Nicola2
e11-b3-01-04-0039-smp745201.png,11,3,Nicola2
e14-b3-01-04-0039-smp751951.png,14,3,Nicola2
e13-b3-01-04-0039-smp749701.png,13,3,Nicola2
e15-b3-01-04-0039-smp754201.png,15,3,Nicola2
e2-b1-01-04-0039-smp299251.png,2,1,Nicola2
e1-b1-01-04-0039-smp297001.png,1,1,Nicola2
e4-b1-01-04-0039-smp303751.png,4,1,Nicola2
e3-b1-01-04-0039-smp301501.png,3,1,Nicola2
e5-b1-01-04-0039-smp306001.png,5,1,Nicola2
e17-b4-01-04-0039-smp1047251.png,17,4,Nicola2
e16-b4-01-04-0039-smp1045001.png,16,4,Nicola2
e19-b4-01-04-0039-smp1051751.png,19,4,Nicola2
e18-b4-01-04-0039-smp1049501.png,18,4,Nicola2
e20-b4-01-04-0039-smp1054001.png,20,4,Nicola2
e7-b2-01-04-0039-smp347851.png,7,2,Nicola2
e6-b2-01-04-0039-smp345601.png,6,2,Nicola2
e9-b2-01-04-0039-smp352351.png,9,2,Nicola2
e8-b2-01-04-0039-smp350101.png,8,2,Nicola2
e10-b2-01-04-0039-smp354601.png,10,2,Nicola2
e17-b4-01-04-0004-smp1633251.png,17,4,Nicola2
e16-b4-01-04-0004-smp1631001.png,16,4,Nicola2
e19-b4-01-04-0004-smp1637751.png,19,4,Nicola2
e18-b4-01-04-0004-smp1635501.png,18,4,Nicola2
e20-b4-01-04-0004-smp1640001.png,20,4,Nicola2
e2-b1-01-04-0004-smp924251.png,2,1,Nicola2
e1-b1-01-04-0004-smp922001.png,1,1,Nicola2
e4-b1-01-04-0004-smp928751.png,4,1,Nicola2
e3-b1-01-04-0004-smp926501.png,3,1,Nicola2
e5-b1-01-04-0004-smp931001.png,5,1,Nicola2
e7-b2-01-04-0004-smp947251.png,7,2,Karine
e6-b2-01-04-0004-smp945001.png,6,2,Karine
e9-b2-01-04-0004-smp951751.png,9,2,Karine
e8-b2-01-04-0004-smp949501.png,8,2,Karine
e10-b2-01-04-0004-smp954001.png,10,2,Karine
e12-b3-01-04-0004-smp1122251.png,12,3,Karine
e11-b3-01-04-0004-smp1120001.png,11,3,Karine
e14-b3-01-04-0004-smp1126751.png,14,3,Karine
e13-b3-01-04-0004-smp1124501.png,13,3,Karine
e15-b3-01-04-0004-smp1129001.png,15,3,Karine
e2-b1-01-04-0001-smp436251.png,2,1,Karine
e1-b1-01-04-0001-smp434001.png,1,1,Karine
e4-b1-01-04-0001-smp440751.png,4,1,Karine
e3-b1-01-04-0001-smp438501.png,3,1,Karine
e5-b1-01-04-0001-smp443001.png,5,1,Karine
e7-b2-01-04-0001-smp1030251.png,7,2,Karine
e6-b2-01-04-0001-smp1028001.png,6,2,Karine
e9-b2-01-04-0001-smp1034751.png,9,2,Karine
e8-b2-01-04-0001-smp1032501.png,8,2,Karine
e10-b2-01-04-0001-smp1037001.png,10,2,Karine
e17-b4-01-04-0001-smp1583251.png,17,4,Karine
e16-b4-01-04-0001-smp1581001.png,16,4,Karine
e19-b4-01-04-0001-smp1587751.png,19,4,Karine
e18-b4-01-04-0001-smp1585501.png,18,4,Karine
e20-b4-01-04-0001-smp1590001.png,20,4,Karine
e12-b3-01-04-0001-smp1118251.png,12,3,Karine
e11-b3-01-04-0001-smp1116001.png,11,3,Karine
e14-b3-01-04-0001-smp1122751.png,14,3,Karine
e13-b3-01-04-0001-smp1120501.png,13,3,Karine
e15-b3-01-04-0001-smp1125001.png,15,3,Karine
e12-b3-01-04-0039-smp747451.png,12,3,Karine
e11-b3-01-04-0039-smp745201.png,11,3,Karine
e14-b3-01-04-0039-smp751951.png,14,3,Karine
e13-b3-01-04-0039-smp749701.png,13,3,Karine
e15-b3-01-04-0039-smp754201.png,15,3,Karine
e2-b1-01-04-0039-smp299251.png,2,1,Karine
e1-b1-01-04-0039-smp297001.png,1,1,Karine
e4-b1-01-04-0039-smp303751.png,4,1,Karine
e3-b1-01-04-0039-smp301501.png,3,1,Karine
e5-b1-01-04-0039-smp306001.png,5,1,Karine
e17-b4-01-04-0039-smp1047251.png,17,4,Karine
e16-b4-01-04-0039-smp1045001.png,16,4,Karine
e19-b4-01-04-0039-smp1051751.png,19,4,Karine
e18-b4-01-04-0039-smp1049501.png,18,4,Karine
e20-b4-01-04-0039-smp1054001.png,20,4,Karine
e7-b2-01-04-0039-smp347851.png,7,2,Karine
e6-b2-01-04-0039-smp345601.png,6,2,Karine
e9-b2-01-04-0039-smp352351.png,9,2,Karine
e8-b2-01-04-0039-smp350101.png,8,2,Karine
e10-b2-01-04-0039-smp354601.png,10,2,Karine
e17-b4-01-04-0004-smp1633251.png,17,4,Karine
e16-b4-01-04-0004-smp1631001.png,16,4,Karine
e19-b4-01-04-0004-smp1637751.png,19,4,Karine
e18-b4-01-04-0004-smp1635501.png,18,4,Karine
e20-b4-01-04-0004-smp1640001.png,20,4,Karine
e2-b1-01-04-0004-smp924251.png,2,1,Karine
e1-b1-01-04-0004-smp922001.png,1,1,Karine
e4-b1-01-04-0004-smp928751.png,4,1,Karine
e3-b1-01-04-0004-smp926501.png,3,1,Karine
e5-b1-01-04-0004-smp931001.png,5,1,Karine
e7-b2-01-04-0004-smp947251.png,7,2,Nicola
e6-b2-01-04-0004-smp945001.png,6,2,Nicola
e9-b2-01-04-0004-smp951751.png,9,2,Nicola
e8-b2-01-04-0004-smp949501.png,8,2,Nicola
e10-b2-01-04-0004-smp954001.png,10,2,Nicola
e12-b3-01-04-0004-smp1122251.png,12,3,Nicola
e11-b3-01-04-0004-smp1120001.png,11,3,Nicola
e14-b3-01-04-0004-smp1126751.png,14,3,Nicola
e13-b3-01-04-0004-smp1124501.png,13,3,Nicola
e15-b3-01-04-0004-smp1129001.png,15,3,Nicola
e2-b1-01-04-0001-smp436251.png,2,1,Nicola
e1-b1-01-04-0001-smp434001.png,1,1,Nicola
e4-b1-01-04-0001-smp440751.png,4,1,Nicola
e3-b1-01-04-0001-smp438501.png,3,1,Nicola
e5-b1-01-04-0001-smp443001.png,5,1,Nicola
e7-b2-01-04-0001-smp1030251.png,7,2,Nicola
e6-b2-01-04-0001-smp1028001.png,6,2,Nicola
e9-b2-01-04-0001-smp1034751.png,9,2,Nicola
e8-b2-01-04-0001-smp1032501.png,8,2,Nicola
e10-b2-01-04-0001-smp1037001.png,10,2,Nicola
e17-b4-01-04-0001-smp1583251.png,17,4,Nicola
e16-b4-01-04-0001-smp1581001.png,16,4,Nicola
e19-b4-01-04-0001-smp1587751.png,19,4,Nicola
e18-b4-01-04-0001-smp1585501.png,18,4,Nicola
e20-b4-01-04-0001-smp1590001.png,20,4,Nicola
e12-b3-01-04-0001-smp1118251.png,12,3,Nicola
e11-b3-01-04-0001-smp1116001.png,11,3,Nicola
e14-b3-01-04-0001-smp1122751.png,14,3,Nicola
e13-b3-01-04-0001-smp1120501.png,13,3,Nicola
e15-b3-01-04-0001-smp1125001.png,15,3,Nicola
e12-b3-01-04-0039-smp747451.png,12,3,Nicola
e11-b3-01-04-0039-smp745201.png,11,3,Nicola
e14-b3-01-04-0039-smp751951.png,14,3,Nicola
e13-b3-01-04-0039-smp749701.png,13,3,Nicola
e15-b3-01-04-0039-smp754201.png,15,3,Nicola
e2-b1-01-04-0039-smp299251.png,2,1,Nicola
e1-b1-01-04-0039-smp297001.png,1,1,Nicola
e4-b1-01-04-0039-smp303751.png,4,1,Nicola
e3-b1-01-04-0039-smp301501.png,3,1,Nicola
e5-b1-01-04-0039-smp306001.png,5,1,Nicola
e17-b4-01-04-0039-smp1047251.png,17,4,Nicola
e16-b4-01-04-0039-smp1045001.png,16,4,Nicola
e19-b4-01-04-0039-smp1051751.png,19,4,Nicola
e18-b4-01-04-0039-smp1049501.png,18,4,Nicola
e20-b4-01-04-0039-smp1054001.png,20,4,Nicola
e7-b2-01-04-0039-smp347851.png,7,2,Nicola
e6-b2-01-04-0039-smp345601.png,6,2,Nicola
e9-b2-01-04-0039-smp352351.png,9,2,Nicola
e8-b2-01-04-0039-smp350101.png,8,2,Nicola
e10-b2-01-04-0039-smp354601.png,10,2,Nicola
e17-b4-01-04-0004-smp1633251.png,17,4,Nicola
e16-b4-01-04-0004-smp1631001.png,16,4,Nicola
e19-b4-01-04-0004-smp1637751.png,19,4,Nicola
e18-b4-01-04-0004-smp1635501.png,18,4,Nicola
e20-b4-01-04-0004-smp1640001.png,20,4,Nicola
e2-b1-01-04-0004-smp924251.png,2,1,Nicola
e1-b1-01-04-0004-smp922001.png,1,1,Nicola
e4-b1-01-04-0004-smp928751.png,4,1,Nicola
e3-b1-01-04-0004-smp926501.png,3,1,Nicola
e5-b1-01-04-0004-smp931001.png,5,1,Nicola
e7-b2-01-04-0004-smp947251.png,7,2,lizzie
e6-b2-01-04-0004-smp945001.png,6,2,lizzie
e9-b2-01-04-0004-smp951751.png,9,2,lizzie
e8-b2-01-04-0004-smp949501.png,8,2,lizzie
e10-b2-01-04-0004-smp954001.png,10,2,lizzie
e12-b3-01-04-0004-smp1122251.png,12,3,lizzie
e11-b3-01-04-0004-smp1120001.png,11,3,lizzie
e14-b3-01-04-0004-smp1126751.png,14,3,lizzie
e13-b3-01-04-0004-smp1124501.png,13,3,lizzie
e15-b3-01-04-0004-smp1129001.png,15,3,lizzie
e2-b1-01-04-0001-smp436251.png,2,1,lizzie
e1-b1-01-04-0001-smp434001.png,1,1,lizzie
e4-b1-01-04-0001-smp440751.png,4,1,lizzie
e3-b1-01-04-0001-smp438501.png,3,1,lizzie
e5-b1-01-04-0001-smp443001.png,5,1,lizzie
e7-b2-01-04-0001-smp1030251.png,7,2,lizzie
e6-b2-01-04-0001-smp1028001.png,6,2,lizzie
e9-b2-01-04-0001-smp1034751.png,9,2,lizzie
e8-b2-01-04-0001-smp1032501.png,8,2,lizzie
e10-b2-01-04-0001-smp1037001.png,10,2,lizzie
e17-b4-01-04-0001-smp1583251.png,17,4,lizzie
e16-b4-01-04-0001-smp1581001.png,16,4,lizzie
e19-b4-01-04-0001-smp1587751.png,19,4,lizzie
e18-b4-01-04-0001-smp1585501.png,18,4,lizzie
e20-b4-01-04-0001-smp1590001.png,20,4,lizzie
e12-b3-01-04-0001-smp1118251.png,12,3,lizzie
e11-b3-01-04-0001-smp1116001.png,11,3,lizzie
e14-b3-01-04-0001-smp1122751.png,14,3,lizzie
e13-b3-01-04-0001-smp1120501.png,13,3,lizzie
e15-b3-01-04-0001-smp1125001.png,15,3,lizzie
e12-b3-01-04-0039-smp747451.png,12,3,lizzie
e11-b3-01-04-0039-smp745201.png,11,3,lizzie
e14-b3-01-04-0039-smp751951.png,14,3,lizzie
e13-b3-01-04-0039-smp749701.png,13,3,lizzie
e15-b3-01-04-0039-smp754201.png,15,3,lizzie
e2-b1-01-04-0039-smp299251.png,2,1,lizzie
e1-b1-01-04-0039-smp297001.png,1,1,lizzie
e4-b1-01-04-0039-smp303751.png,4,1,lizzie
e3-b1-01-04-0039-smp301501.png,3,1,lizzie
e5-b1-01-04-0039-smp306001.png,5,1,lizzie
e17-b4-01-04-0039-smp1047251.png,17,4,lizzie
e16-b4-01-04-0039-smp1045001.png,16,4,lizzie
e19-b4-01-04-0039-smp1051751.png,19,4,lizzie
e18-b4-01-04-0039-smp1049501.png,18,4,lizzie
e20-b4-01-04-0039-smp1054001.png,20,4,lizzie
e7-b2-01-04-0039-smp347851.png,7,2,lizzie
e6-b2-01-04-0039-smp345601.png,6,2,lizzie
e9-b2-01-04-0039-smp352351.png,9,2,lizzie
e8-b2-01-04-0039-smp350101.png,8,2,lizzie
e10-b2-01-04-0039-smp354601.png,10,2,lizzie
e17-b4-01-04-0004-smp1633251.png,17,4,lizzie
e16-b4-01-04-0004-smp1631001.png,16,4,lizzie
e19-b4-01-04-0004-smp1637751.png,19,4,lizzie
e18-b4-01-04-0004-smp1635501.png,18,4,lizzie
e20-b4-01-04-0004-smp1640001.png,20,4,lizzie
e2-b1-01-04-0004-smp924251.png,2,1,lizzie
e1-b1-01-04-0004-smp922001.png,1,1,lizzie
e4-b1-01-04-0004-smp928751.png,4,1,lizzie
e3-b1-01-04-0004-smp926501.png,3,1,lizzie
e5-b1-01-04-0004-smp931001.png,5,1,lizzie
